Subject Activity variable Avg
28 SITTING BodyAccJerkAvg-X 0.0768671621527778
28 STANDING BodyAccJerkAvg-X 0.0753131601898734
28 WALKING BodyAccJerkAvg-X 0.0931122231851852
28 WALKING_DOWNSTAIRS BodyAccJerkAvg-X 0.0972653457891304
28 WALKING_UPSTAIRS BodyAccJerkAvg-X 0.0706831871117647
29 LAYING BodyAccJerkAvg-X 0.0718861195971014
29 SITTING BodyAccJerkAvg-X 0.0745438102516667
29 STANDING BodyAccJerkAvg-X 0.0753052530307692
29 WALKING BodyAccJerkAvg-X 0.0853743348528302
29 WALKING_DOWNSTAIRS BodyAccJerkAvg-X 0.0636871965479167
29 WALKING_UPSTAIRS BodyAccJerkAvg-X 0.106345193353878
30 LAYING BodyAccJerkAvg-X 0.0752196666428571
30 SITTING BodyAccJerkAvg-X 0.0760057731790323
30 STANDING BodyAccJerkAvg-X 0.0752414472033898
30 WALKING BodyAccJerkAvg-X 0.0688689970184615
30 WALKING_DOWNSTAIRS BodyAccJerkAvg-X 0.0883933037048387
30 WALKING_UPSTAIRS BodyAccJerkAvg-X 0.0579840372876923
1 LAYING BodyAccJerkAvg-Y 0.0038382040088
1 SITTING BodyAccJerkAvg-Y -0.000619102785106384
1 STANDING BodyAccJerkAvg-Y 0.00797573092830189
1 WALKING BodyAccJerkAvg-Y 0.0282721095884211
1 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0296504490408163
1 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0194863076188679
2 LAYING BodyAccJerkAvg-Y 0.012254788451875
2 SITTING BodyAccJerkAvg-Y 0.0116954511323913
2 STANDING BodyAccJerkAvg-Y 0.0103291774794444
2 WALKING BodyAccJerkAvg-Y 0.0182492679288136
2 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.00327959081489362
2 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.00970985514333333
3 LAYING BodyAccJerkAvg-Y 0.0138041011306452
3 SITTING BodyAccJerkAvg-Y 0.00272529134230769
3 STANDING BodyAccJerkAvg-Y 0.00771663644590164
3 WALKING BodyAccJerkAvg-Y 0.0100591485
3 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0109707769183673
3 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0397249270484746
4 LAYING BodyAccJerkAvg-Y 0.00693313213968519
4 SITTING BodyAccJerkAvg-Y -0.0108582171094
4 STANDING BodyAccJerkAvg-Y -0.00653015693773214
4 WALKING BodyAccJerkAvg-Y 0.00295602428666667
4 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.00563780215111111
4 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0234018993153846
5 LAYING BodyAccJerkAvg-Y 0.00747460829615385
5 SITTING BodyAccJerkAvg-Y -0.00278773346136363
5 STANDING BodyAccJerkAvg-Y -0.00221990214464286
5 WALKING BodyAccJerkAvg-Y -0.0163194101232143
5 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0137618233808511
5 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0140130363106383
6 LAYING BodyAccJerkAvg-Y -0.00114529240245614
6 SITTING BodyAccJerkAvg-Y 2.55649800000023e-06
6 STANDING BodyAccJerkAvg-Y 0.00871883993421053
6 WALKING BodyAccJerkAvg-Y -0.0164831715964912
6 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.00987685807166667
6 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.00371343419607843
7 LAYING BodyAccJerkAvg-Y 0.0250624183634615
7 SITTING BodyAccJerkAvg-Y 0.0116863419310417
7 STANDING BodyAccJerkAvg-Y 0.00694700354075472
7 WALKING BodyAccJerkAvg-Y 0.0184322723280702
7 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0191061075170213
7 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.000812387078431372
8 LAYING BodyAccJerkAvg-Y 0.0233299159137037
8 SITTING BodyAccJerkAvg-Y -0.00657516306713044
8 STANDING BodyAccJerkAvg-Y 0.00814951727462963
8 WALKING BodyAccJerkAvg-Y -0.00603947514583333
8 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0380193846210526
8 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.014120592097561
9 LAYING BodyAccJerkAvg-Y 0.011561732718
9 SITTING BodyAccJerkAvg-Y 0.009817397262
9 STANDING BodyAccJerkAvg-Y 0.0130699796066667
9 WALKING BodyAccJerkAvg-Y 0.0212255910017308
9 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0206865965952381
9 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.00126612218367347
10 LAYING BodyAccJerkAvg-Y 0.015698997097069
10 SITTING BodyAccJerkAvg-Y 0.00897875458703704
10 STANDING BodyAccJerkAvg-Y 0.0119007630575
10 WALKING BodyAccJerkAvg-Y 0.00408248792641509
10 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0107824902368421
10 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0266314282191489
11 LAYING BodyAccJerkAvg-Y 0.0122193853629825
11 SITTING BodyAccJerkAvg-Y -0.000213838552075472
11 STANDING BodyAccJerkAvg-Y 0.0124130965551064
11 WALKING BodyAccJerkAvg-Y 0.0127682476559322
11 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0252274201521739
11 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.0132625289255556
12 LAYING BodyAccJerkAvg-Y 0.00774408308
12 SITTING BodyAccJerkAvg-Y 0.0105990504054902
12 STANDING BodyAccJerkAvg-Y 0.0100480041062295
12 WALKING BodyAccJerkAvg-Y 0.0197766948336
12 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0119289154608696
12 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.00689494886730769
13 LAYING BodyAccJerkAvg-Y 0.0183441894580645
13 SITTING BodyAccJerkAvg-Y -0.00112344092891837
13 STANDING BodyAccJerkAvg-Y 0.00762035230350877
13 WALKING BodyAccJerkAvg-Y 0.00308364501403509
13 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.00751868156382979
13 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.00128009758363636
14 LAYING BodyAccJerkAvg-Y -0.00831507059607843
14 SITTING BodyAccJerkAvg-Y -0.00436185985848148
14 STANDING BodyAccJerkAvg-Y 0.00579566182983333
14 WALKING BodyAccJerkAvg-Y 0.024116023559322
14 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0291339421022222
14 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.0183131159944444
15 LAYING BodyAccJerkAvg-Y 0.0123984271386111
15 SITTING BodyAccJerkAvg-Y -0.00898437589491525
15 STANDING BodyAccJerkAvg-Y 0.00617255520183019
15 WALKING BodyAccJerkAvg-Y 0.00890588563518519
15 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.01511589985
15 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.00417361847916667
16 LAYING BodyAccJerkAvg-Y 0.0132805054325714
16 SITTING BodyAccJerkAvg-Y 0.00985642890855072
16 STANDING BodyAccJerkAvg-Y 0.0120767950358846
16 WALKING BodyAccJerkAvg-Y 0.00968444678235294
16 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0148114530276596
16 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0173729333352941
17 LAYING BodyAccJerkAvg-Y 0.00706867100408451
17 SITTING BodyAccJerkAvg-Y 0.0056097104915625
17 STANDING BodyAccJerkAvg-Y 0.00657853452564103
17 WALKING BodyAccJerkAvg-Y 0.0130098548360656
17 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0113826178208696
17 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.03083565139375
18 LAYING BodyAccJerkAvg-Y 0.0117018961415385
18 SITTING BodyAccJerkAvg-Y 0.00694560289491228
18 STANDING BodyAccJerkAvg-Y 0.0104698718417123
18 WALKING BodyAccJerkAvg-Y 0.0282745481892857
18 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.000757069449090909
18 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0211654691775862
19 LAYING BodyAccJerkAvg-Y 0.011149573306747
19 SITTING BodyAccJerkAvg-Y 0.0137921005843836
19 STANDING BodyAccJerkAvg-Y 0.00991338273931507
19 WALKING BodyAccJerkAvg-Y 0.0144113482019523
19 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0386872111282051
19 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.056818586275
20 LAYING BodyAccJerkAvg-Y 0.00110822495382353
20 SITTING BodyAccJerkAvg-Y 0.00597430268636364
20 STANDING BodyAccJerkAvg-Y 0.0116930221630137
20 WALKING BodyAccJerkAvg-Y -0.0210619558882353
20 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.00436449644888889
20 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.00659982629803922
21 LAYING BodyAccJerkAvg-Y 0.0119943671007778
21 SITTING BodyAccJerkAvg-Y 0.0121020139594259
21 STANDING BodyAccJerkAvg-Y 0.0100621171270225
21 WALKING BodyAccJerkAvg-Y 0.00235197553846154
21 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0213998492444444
21 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.0156290073042553
22 LAYING BodyAccJerkAvg-Y 0.00459834754236111
22 SITTING BodyAccJerkAvg-Y -0.000842715149193548
22 STANDING BodyAccJerkAvg-Y 0.0107286964173016
22 WALKING BodyAccJerkAvg-Y 0.0356746339782609
22 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0211126110833333
22 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0367082966285714
23 LAYING BodyAccJerkAvg-Y 0.01535144005125
23 SITTING BodyAccJerkAvg-Y 0.0101351394211029
23 STANDING BodyAccJerkAvg-Y 0.0105861517936765
23 WALKING BodyAccJerkAvg-Y 0.0148955926864407
23 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0375005150740741
23 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.039986286827451
24 LAYING BodyAccJerkAvg-Y 0.0119819524179167
24 SITTING BodyAccJerkAvg-Y 0.00476702575745588
24 STANDING BodyAccJerkAvg-Y 0.0109839689101449
24 WALKING BodyAccJerkAvg-Y 0.0121254591034483
24 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.00447316273690909
24 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.0150816047830508
25 LAYING BodyAccJerkAvg-Y 0.0284619311524658
25 SITTING BodyAccJerkAvg-Y 0.00485415893230769
25 STANDING BodyAccJerkAvg-Y 0.0066321397672973
25 WALKING BodyAccJerkAvg-Y 0.00351115201418919
25 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.0195416626931035
25 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.00925514041553846
26 LAYING BodyAccJerkAvg-Y 0.0124420033513158
26 SITTING BodyAccJerkAvg-Y 0.00692238958961538
26 STANDING BodyAccJerkAvg-Y 0.0081732226404054
26 WALKING BodyAccJerkAvg-Y 0.0196712144372881
26 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.007131601642
26 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.00209171684890909
27 LAYING BodyAccJerkAvg-Y 0.0126491088851351
27 SITTING BodyAccJerkAvg-Y 0.004670724222
27 STANDING BodyAccJerkAvg-Y 0.0122433312349875
27 WALKING BodyAccJerkAvg-Y 0.00161230290877193
27 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0159869469363636
27 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.0140229374470588
28 LAYING BodyAccJerkAvg-Y 0.005939923320625
28 SITTING BodyAccJerkAvg-Y 0.0148338232684722
28 STANDING BodyAccJerkAvg-Y 0.00907363218518987
28 WALKING BodyAccJerkAvg-Y 0.0226486602722222
28 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.0143450903413043
28 WALKING_UPSTAIRS BodyAccJerkAvg-Y 0.0222985408245098
29 LAYING BodyAccJerkAvg-Y 0.0116912059556522
29 SITTING BodyAccJerkAvg-Y 0.00598531404666667
29 STANDING BodyAccJerkAvg-Y 0.0115104978664615
29 WALKING BodyAccJerkAvg-Y 0.0223870454150943
29 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y 0.000621016968750005
29 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.000689019191836735
30 LAYING BodyAccJerkAvg-Y 0.0107680190087143
30 SITTING BodyAccJerkAvg-Y 0.00975692523887097
30 STANDING BodyAccJerkAvg-Y 0.0120860416340678
30 WALKING BodyAccJerkAvg-Y 0.0219656545
30 WALKING_DOWNSTAIRS BodyAccJerkAvg-Y -0.00756110754193549
30 WALKING_UPSTAIRS BodyAccJerkAvg-Y -0.00358719228769231
1 LAYING BodyAccJerkAvg-Z 0.010834236361
1 SITTING BodyAccJerkAvg-Z -0.00336779235021277
1 STANDING BodyAccJerkAvg-Z -0.00368524954709434
1 WALKING BodyAccJerkAvg-Z -0.00416840617789474
1 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0109719730183673
1 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0455625449113208
2 LAYING BodyAccJerkAvg-Z -0.00180264895625
2 SITTING BodyAccJerkAvg-Z 0.00760546929869565
2 STANDING BodyAccJerkAvg-Z -0.00837158846722222
2 WALKING BodyAccJerkAvg-Z 0.00789533706610169
2 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0209351677765957
2 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.01948143925
3 LAYING BodyAccJerkAvg-Z -0.00435625874355645
3 SITTING BodyAccJerkAvg-Z -0.00423348373557692
3 STANDING BodyAccJerkAvg-Z -0.00807177934114754
3 WALKING BodyAccJerkAvg-Z -0.00562264594827586
3 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00202727978142857
3 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.0208205538101695
4 LAYING BodyAccJerkAvg-Z -0.00641054328740741
4 SITTING BodyAccJerkAvg-Z -0.0121499951596
4 STANDING BodyAccJerkAvg-Z -0.0211889890567857
4 WALKING BodyAccJerkAvg-Z -0.000767679338333334
4 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00729137766444444
4 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.00340280836730769
5 LAYING BodyAccJerkAvg-Z -0.00304067159653846
5 SITTING BodyAccJerkAvg-Z 0.00338609594827273
5 STANDING BodyAccJerkAvg-Z -0.0122812220569643
5 WALKING BodyAccJerkAvg-Z 8.32159351785732e-05
5 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z 0.0213397664446809
5 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.025590953282766
6 LAYING BodyAccJerkAvg-Z 0.00328817288070175
6 SITTING BodyAccJerkAvg-Z 0.00623727782090909
6 STANDING BodyAccJerkAvg-Z -0.00481712245438596
6 WALKING BodyAccJerkAvg-Z -0.00738931200701754
6 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00932470617291667
6 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.00237816579411765
7 LAYING BodyAccJerkAvg-Z -0.0131653918205769
7 SITTING BodyAccJerkAvg-Z 0.0162004141964583
7 STANDING BodyAccJerkAvg-Z -0.0108420294035849
7 WALKING BodyAccJerkAvg-Z -0.0210398551649123
7 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0160390392510638
7 WALKING_UPSTAIRS BodyAccJerkAvg-Z -7.4519666666666e-05
8 LAYING BodyAccJerkAvg-Z -0.0169218791344444
8 SITTING BodyAccJerkAvg-Z -0.0106808920069565
8 STANDING BodyAccJerkAvg-Z 0.00322153267648148
8 WALKING BodyAccJerkAvg-Z -0.000673798876875
8 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0394356157631579
8 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0674583919268293
9 LAYING BodyAccJerkAvg-Z -0.0070536778584
9 SITTING BodyAccJerkAvg-Z -0.008674672651
9 STANDING BodyAccJerkAvg-Z -0.004700785502
9 WALKING BodyAccJerkAvg-Z 0.00414762740192308
9 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z 0.00262568854761905
9 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.00766046602367347
10 LAYING BodyAccJerkAvg-Z 0.00716689586275862
10 SITTING BodyAccJerkAvg-Z -0.00499566427666667
10 STANDING BodyAccJerkAvg-Z -0.00485841031477273
10 WALKING BodyAccJerkAvg-Z -0.0162953195396226
10 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z 0.000152617173684209
10 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0513375831851064
11 LAYING BodyAccJerkAvg-Z 0.00277690502070175
11 SITTING BodyAccJerkAvg-Z 0.00833400761716981
11 STANDING BodyAccJerkAvg-Z -0.00074591623212766
11 WALKING BodyAccJerkAvg-Z -0.013364827779661
11 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0225208905847826
11 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0151463896833333
12 LAYING BodyAccJerkAvg-Z -0.0043714837772
12 SITTING BodyAccJerkAvg-Z -0.0020457599227451
12 STANDING BodyAccJerkAvg-Z -0.00788131384131148
12 WALKING BodyAccJerkAvg-Z 0.005025870328
12 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z 0.00485262425869565
12 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.00906662793461539
13 LAYING BodyAccJerkAvg-Z -0.00988389709596774
13 SITTING BodyAccJerkAvg-Z -0.0232397245106122
13 STANDING BodyAccJerkAvg-Z -0.000704979340543859
13 WALKING BodyAccJerkAvg-Z 0.00597249011754386
13 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0252977670276596
13 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0254126299290909
14 LAYING BodyAccJerkAvg-Z -0.0323601505045098
14 SITTING BodyAccJerkAvg-Z -0.0105744513096296
14 STANDING BodyAccJerkAvg-Z -0.00720777760485
14 WALKING BodyAccJerkAvg-Z 0.0199723036949153
14 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z 0.0104952601188889
14 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.00344199486481481
15 LAYING BodyAccJerkAvg-Z -0.00443927981861111
15 SITTING BodyAccJerkAvg-Z -0.00237207545345763
15 STANDING BodyAccJerkAvg-Z -0.00658737093471698
15 WALKING BodyAccJerkAvg-Z 0.000658706162574074
15 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0100212901547619
15 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.00525879898958333
16 LAYING BodyAccJerkAvg-Z -0.00154105089764286
16 SITTING BodyAccJerkAvg-Z -0.0115030575052174
16 STANDING BodyAccJerkAvg-Z -0.00476310557910256
16 WALKING BodyAccJerkAvg-Z 0.00360803282352941
16 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.029312256293617
16 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.0380533591627451
17 LAYING BodyAccJerkAvg-Z -0.000143542544507042
17 SITTING BodyAccJerkAvg-Z -0.0015544841534375
17 STANDING BodyAccJerkAvg-Z -0.00403599594166667
17 WALKING BodyAccJerkAvg-Z 0.0243753334442623
17 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00939838078195652
17 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.00759533846458334
18 LAYING BodyAccJerkAvg-Z -0.00121344813430769
18 SITTING BodyAccJerkAvg-Z 0.00278757042058246
18 STANDING BodyAccJerkAvg-Z -0.00181640480191781
18 WALKING BodyAccJerkAvg-Z 0.010685091
18 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.01417699182
18 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.0093589662862069
19 LAYING BodyAccJerkAvg-Z -0.000988690855325301
19 SITTING BodyAccJerkAvg-Z 0.00173106800213699
19 STANDING BodyAccJerkAvg-Z 0.00129216333878082
19 WALKING BodyAccJerkAvg-Z -0.0327528722288462
19 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00955202497435897
19 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.0316681980575
20 LAYING BodyAccJerkAvg-Z -0.00309891846569118
20 SITTING BodyAccJerkAvg-Z 0.00160134859924242
20 STANDING BodyAccJerkAvg-Z -0.00613681937487671
20 WALKING BodyAccJerkAvg-Z 0.00634457223529412
20 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00253482149777778
20 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.024542099304902
21 LAYING BodyAccJerkAvg-Z -0.0139053438591111
21 SITTING BodyAccJerkAvg-Z -0.000175352166235294
21 STANDING BodyAccJerkAvg-Z -0.00332093673865168
21 WALKING BodyAccJerkAvg-Z -0.0101813421307692
21 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0125551085533333
21 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0360115472978723
22 LAYING BodyAccJerkAvg-Z -0.00467438744166667
22 SITTING BodyAccJerkAvg-Z -0.0126852481958065
22 STANDING BodyAccJerkAvg-Z -0.00626291653857143
22 WALKING BodyAccJerkAvg-Z 0.00443691445434783
22 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z 0.0112499015
22 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.033616970907381
23 LAYING BodyAccJerkAvg-Z -0.00628235060277778
23 SITTING BodyAccJerkAvg-Z -0.00148823351367647
23 STANDING BodyAccJerkAvg-Z -0.00529260911370588
23 WALKING BodyAccJerkAvg-Z -0.00190810641525424
23 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.000982717101851849
23 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.0159234167843137
24 LAYING BodyAccJerkAvg-Z -0.00589225849902778
24 SITTING BodyAccJerkAvg-Z -0.00113300171426471
24 STANDING BodyAccJerkAvg-Z -0.00358774904913043
24 WALKING BodyAccJerkAvg-Z -0.0116401387758621
24 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00846915857363636
24 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0132353651798305
25 LAYING BodyAccJerkAvg-Z -0.0307179435315068
25 SITTING BodyAccJerkAvg-Z 0.00210760835861538
25 STANDING BodyAccJerkAvg-Z -0.00622808791433784
25 WALKING BodyAccJerkAvg-Z -0.00335098680675676
25 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0113348791672414
25 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0116906813498462
26 LAYING BodyAccJerkAvg-Z -0.00614755098663158
26 SITTING BodyAccJerkAvg-Z -0.00780237981320513
26 STANDING BodyAccJerkAvg-Z -0.00219497782824324
26 WALKING BodyAccJerkAvg-Z -0.00618305784355932
26 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.01189114264
26 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0117089275472727
27 LAYING BodyAccJerkAvg-Z -0.000685549292837838
27 SITTING BodyAccJerkAvg-Z -0.00611285425957143
27 STANDING BodyAccJerkAvg-Z -0.00137950299425
27 WALKING BodyAccJerkAvg-Z -0.020752327245614
27 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.00985034750909091
27 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.0067467910745098
28 LAYING BodyAccJerkAvg-Z 0.006009719386425
28 SITTING BodyAccJerkAvg-Z 0.000257854017638888
28 STANDING BodyAccJerkAvg-Z -0.00267810077607595
28 WALKING BodyAccJerkAvg-Z -0.00762915201666667
28 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z 0.00123950141304348
28 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.00749081657058823
29 LAYING BodyAccJerkAvg-Z 0.00241542784130435
29 SITTING BodyAccJerkAvg-Z 0.003167700952
29 STANDING BodyAccJerkAvg-Z 0.000332894985246154
29 WALKING BodyAccJerkAvg-Z 0.00941547304716981
29 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0140642983104167
29 WALKING_UPSTAIRS BodyAccJerkAvg-Z -0.0290713871612245
30 LAYING BodyAccJerkAvg-Z -0.000374189681428571
30 SITTING BodyAccJerkAvg-Z -0.00278161828080645
30 STANDING BodyAccJerkAvg-Z 0.00190841458130508
30 WALKING BodyAccJerkAvg-Z -0.00739534236
30 WALKING_DOWNSTAIRS BodyAccJerkAvg-Z -0.0118301423032258
30 WALKING_UPSTAIRS BodyAccJerkAvg-Z 0.0161506198923077
1 LAYING BodyAccJerkSd-X -0.958482112
1 SITTING BodyAccJerkSd-X -0.986430711276596
1 STANDING BodyAccJerkSd-X -0.994604542264151
1 WALKING BodyAccJerkSd-X -0.113615602435789
1 WALKING_DOWNSTAIRS BodyAccJerkSd-X -0.012283860544898
1 WALKING_UPSTAIRS BodyAccJerkSd-X -0.446843887735849
2 LAYING BodyAccJerkSd-X -0.98587216875
2 SITTING BodyAccJerkSd-X -0.988055854130435
2 STANDING BodyAccJerkSd-X -0.981085715555556
2 WALKING BodyAccJerkSd-X -0.277530462620339
2 WALKING_DOWNSTAIRS BodyAccJerkSd-X 0.147249143238298
2 WALKING_UPSTAIRS BodyAccJerkSd-X -0.276121886479167
3 LAYING BodyAccJerkSd-X -0.98087931483871
3 SITTING BodyAccJerkSd-X -0.974467390384615
3 STANDING BodyAccJerkSd-X -0.957086489344262
3 WALKING BodyAccJerkSd-X -0.26867964387931
3 WALKING_DOWNSTAIRS BodyAccJerkSd-X -0.0858010042244898
3 WALKING_UPSTAIRS BodyAccJerkSd-X -0.458364616949153
4 LAYING BodyAccJerkSd-X -0.978302781111111
4 SITTING BodyAccJerkSd-X -0.9767421962
4 STANDING BodyAccJerkSd-X -0.972586541964286
4 WALKING BodyAccJerkSd-X -0.297042612533333
4 WALKING_DOWNSTAIRS BodyAccJerkSd-X -0.145759708684667
4 WALKING_UPSTAIRS BodyAccJerkSd-X -0.380488027307692
5 LAYING BodyAccJerkSd-X -0.983307862115385
5 SITTING BodyAccJerkSd-X -0.975204850227273
5 STANDING BodyAccJerkSd-X -0.962647080178571
5 WALKING BodyAccJerkSd-X -0.302891024625
5 WALKING_DOWNSTAIRS BodyAccJerkSd-X 0.0322415501638298
5 WALKING_UPSTAIRS BodyAccJerkSd-X -0.223896564340426
6 LAYING BodyAccJerkSd-X -0.966341054736842
6 SITTING BodyAccJerkSd-X -0.969929476363636
6 STANDING BodyAccJerkSd-X -0.973132635789474
6 WALKING BodyAccJerkSd-X -0.132784766936842
6 WALKING_DOWNSTAIRS BodyAccJerkSd-X 0.165271070858333
6 WALKING_UPSTAIRS BodyAccJerkSd-X -0.180301156098039
7 LAYING BodyAccJerkSd-X -0.980977756153846
7 SITTING BodyAccJerkSd-X -0.982158098125
7 STANDING BodyAccJerkSd-X -0.976403544716981
7 WALKING BodyAccJerkSd-X -0.346026226140351
7 WALKING_DOWNSTAIRS BodyAccJerkSd-X 0.0285033927287234
7 WALKING_UPSTAIRS BodyAccJerkSd-X -0.415153115882353
8 LAYING BodyAccJerkSd-X -0.973253042222222
8 SITTING BodyAccJerkSd-X -0.985188753695652
8 STANDING BodyAccJerkSd-X -0.989198879814815
8 WALKING BodyAccJerkSd-X -0.2586886278125
8 WALKING_DOWNSTAIRS BodyAccJerkSd-X 0.250143724521053
